,Scientific Name,Common Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
11,Halcyon smyrnensis,White-throated Kingfisher,Erandwane,18.5055,73.8304,2-Dec-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
12,Halcyon smyrnensis,White-throated Kingfisher,"Ambazari Lake, Nagpur",21.1292,79.0329,17-Dec-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
13,Halcyon smyrnensis,White-throated Kingfisher,"Ambazari Lake, Nagpur",21.1292,79.0329,1-Dec-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
14,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,5-Nov-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
15,Halcyon smyrnensis,White-throated Kingfisher,Inside the gate  of pashan lake,18.5363,73.7834,28-Nov-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
16,Halcyon smyrnensis,White-throated Kingfisher,"Eco Park, Nanded City",18.4546,73.7852,3-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
17,Halcyon smyrnensis,White-throated Kingfisher,Gogte saltpans vasai,19.4077,72.8185,18-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
18,Halcyon smyrnensis,White-throated Kingfisher,"Ambazari Lake, Nagpur",21.1292,79.0329,17-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
19,Halcyon smyrnensis,White-throated Kingfisher,"Mangli Lake, Umred Road, Near Nagpur",20.999,79.2096,4-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
20,Halcyon smyrnensis,White-throated Kingfisher,Malshiras,17.8656,74.9114,12-Apr-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
21,Halcyon smyrnensis,White-throated Kingfisher,Shiravli (Devgad) Konkan,16.4101,73.6037,20-Jan-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
22,Halcyon smyrnensis,White-throated Kingfisher,"Royal palms, Aarey colony",19.1715,72.8725,5-Jun-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
23,Halcyon smyrnensis,White-throated Kingfisher,ST colony,16.8427,74.5958,29-Apr-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
24,Halcyon smyrnensis,White-throated Kingfisher,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,3-Dec-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
25,Halcyon smyrnensis,White-throated Kingfisher,"Ambazari Lake, Nagpur",21.1292,79.0329,23-Apr-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
26,Halcyon smyrnensis,White-throated Kingfisher,"Ambazari Lake, Nagpur",21.1292,79.0329,24-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
27,Halcyon smyrnensis,White-throated Kingfisher,Popatkhed reservoir,21.2115,77.0844,22-Jan-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
28,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,3-Dec-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
29,Halcyon smyrnensis,White-throated Kingfisher,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,17-Jun-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
30,Halcyon smyrnensis,White-throated Kingfisher,"Nimkhedi Road,Jalgaon",20.9945,76.0622,2-Jun-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
31,Halcyon smyrnensis,White-throated Kingfisher,"Mihan, Nagpur",21.0773,79.0461,20-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
32,Halcyon smyrnensis,White-throated Kingfisher,"Mihan, Nagpur",21.0773,79.0461,20-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
33,Halcyon smyrnensis,White-throated Kingfisher,BTPS - Wetland - Bhusawal,21.0475,75.8389,18-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
34,Halcyon smyrnensis,White-throated Kingfisher,BTPS - Wetland - Bhusawal,21.0475,75.8389,18-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
35,Halcyon smyrnensis,White-throated Kingfisher,"Bhopar grasslands, Thane",19.1921,73.0726,4-Nov-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
36,Halcyon smyrnensis,White-throated Kingfisher,Aranyeshwar,18.4849,73.8506,13-Nov-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
37,Halcyon smyrnensis,White-throated Kingfisher,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,18-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
38,Halcyon smyrnensis,White-throated Kingfisher,Panchvati Hill walking Trail,18.5286,73.8152,6-Jun-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
39,Halcyon smyrnensis,White-throated Kingfisher,"Ambegaon,  Sawantwadi",15.9795,73.8556,5-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
40,Halcyon smyrnensis,White-throated Kingfisher,Karvand Dam,21.4587,74.9602,12-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
41,Halcyon smyrnensis,White-throated Kingfisher,"Pashan Lake, Pune",18.5318,73.7854,10-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
42,Halcyon smyrnensis,White-throated Kingfisher,"Powai Lake, Mumbai",19.1208,72.9024,19-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
43,Halcyon smyrnensis,White-throated Kingfisher,Tsunami Island,15.9899,73.492,6-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
44,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,20-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
45,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,20-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
46,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,20-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
47,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,20-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
48,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,20-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
49,Halcyon smyrnensis,White-throated Kingfisher,"Unnamed Road, Maharashtra, IN (21.023, 75.854)",21.0233,75.8542,6-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
50,Halcyon smyrnensis,White-throated Kingfisher,"Unnamed Road, Maharashtra, IN (21.023, 75.854)",21.0233,75.8542,6-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
51,Halcyon smyrnensis,White-throated Kingfisher,"Unnamed Road, Maharashtra, IN (21.023, 75.854)",21.0233,75.8542,6-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
52,Halcyon smyrnensis,White-throated Kingfisher,"Unnamed Road, Maharashtra, IN (21.023, 75.854)",21.0233,75.8542,6-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
53,Halcyon smyrnensis,White-throated Kingfisher,"Unnamed Road, Maharashtra, IN (21.023, 75.854)",21.0233,75.8542,6-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
54,Halcyon smyrnensis,White-throated Kingfisher,"Unnamed Road, Maharashtra, IN (21.023, 75.854)",21.0233,75.8542,6-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
55,Halcyon smyrnensis,White-throated Kingfisher,"Unnamed Road, Maharashtra, IN (21.023, 75.854)",21.0233,75.8542,6-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
56,Halcyon smyrnensis,White-throated Kingfisher,"Unnamed Road, Maharashtra, IN (21.023, 75.854)",21.0233,75.8542,6-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
57,Halcyon smyrnensis,White-throated Kingfisher,"IN-Maharashtra-Fulgaon-ODR 51 Road - 21.036x75.857 - Aug 16, 2016 6:23 PM",21.0361,75.8571,8-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
58,Halcyon smyrnensis,White-throated Kingfisher,"IN-Maharashtra-Fulgaon-ODR 51 Road - 21.036x75.857 - Aug 16, 2016 6:23 PM",21.0361,75.8571,8-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
59,Halcyon smyrnensis,White-throated Kingfisher,"Riverside road, Anandnagar, Pune",18.4795,73.8149,27-May-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
60,Halcyon smyrnensis,White-throated Kingfisher,ARAI Hills (Vetal Tekdi),18.5279,73.8175,11-Mar-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
61,Halcyon smyrnensis,White-throated Kingfisher,"Ramchandra Mane Road, Pune, Maharashtra, IN (18.515, 73.807)",18.5145,73.8072,23-Oct-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
62,Halcyon smyrnensis,White-throated Kingfisher,Pashan lake track,18.5325,73.781,30-Aug-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
63,Halcyon smyrnensis,White-throated Kingfisher,Kaldari,18.2482,73.9873,10-Jun-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
64,Halcyon smyrnensis,White-throated Kingfisher,Kihim,18.7229,72.8637,22-Apr-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
65,Halcyon smyrnensis,White-throated Kingfisher,bhuigaon beach,19.3887,72.7622,15-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
66,Halcyon smyrnensis,White-throated Kingfisher,VNIT Campus,21.1225,79.0519,16-Jul-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
67,Halcyon smyrnensis,White-throated Kingfisher,Sinhgad Fort,18.3662,73.7559,14-Jan-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
68,Halcyon smyrnensis,White-throated Kingfisher,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,28-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
69,Halcyon smyrnensis,White-throated Kingfisher,"Riverside road, Anandnagar, Pune",18.4795,73.8149,25-Jun-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
70,Halcyon smyrnensis,White-throated Kingfisher,"Kasarsai Dam, Pune",18.6193,73.6603,29-Dec-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
71,Halcyon smyrnensis,White-throated Kingfisher,Hilton Shillim Resort,18.625,73.452,31-Oct-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
72,Halcyon smyrnensis,White-throated Kingfisher,"Kavdipat (18.496, 74.001)",18.4956,74.0006,1-Oct-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
73,Halcyon smyrnensis,White-throated Kingfisher,Kapurwadi lake,19.1168,74.7798,10-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
74,Halcyon smyrnensis,White-throated Kingfisher,Popatkhed reservoir,21.2115,77.0844,22-Jan-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
75,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,27-Oct-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
76,Halcyon smyrnensis,White-throated Kingfisher,"Anand Vihar, Vishrantinagar",18.4848,73.8344,31-Jul-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
77,Halcyon smyrnensis,White-throated Kingfisher,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,17-Jun-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
78,Halcyon smyrnensis,White-throated Kingfisher,"Manyrkhede,Jalgaon,Maharashtra",20.9912,75.8918,31-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
79,Halcyon smyrnensis,White-throated Kingfisher,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,14-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
80,Halcyon smyrnensis,White-throated Kingfisher,"Windmill Lakeside Sunset Point, Paste, Nashik, Maharashtra, IN (19.867, 73.944)",19.8668,73.9437,13-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
81,Halcyon smyrnensis,White-throated Kingfisher,Kapol Garden,19.21,72.8427,31-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
82,Halcyon smyrnensis,White-throated Kingfisher,BTPS - Wetland - Bhusawal,21.0475,75.8389,18-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
83,Halcyon smyrnensis,White-throated Kingfisher,BTPS - Wetland - Bhusawal,21.0475,75.8389,18-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
84,Halcyon smyrnensis,White-throated Kingfisher,Mugali House,16.3625,74.2928,12-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
85,Halcyon smyrnensis,White-throated Kingfisher,"Nakane Lake, Dhule",20.886,74.7273,18-Feb-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
86,Halcyon smyrnensis,White-throated Kingfisher,Kapol Garden,19.21,72.8427,4-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
87,Halcyon smyrnensis,White-throated Kingfisher,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,24-Jan-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
88,Halcyon smyrnensis,White-throated Kingfisher,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,28-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
89,Halcyon smyrnensis,White-throated Kingfisher,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,28-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
90,Halcyon smyrnensis,White-throated Kingfisher,"Ambegaon,  Sawantwadi",15.9795,73.8556,5-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
91,Halcyon smyrnensis,White-throated Kingfisher,"Pashan Lake, Pune",18.5318,73.7854,10-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
92,Halcyon smyrnensis,White-throated Kingfisher,"Nimkhedi Road,Jalgaon",20.9945,76.0622,3-Dec-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
93,Halcyon smyrnensis,White-throated Kingfisher,"Mehrun Lake, Tambapura, Jalgaon, Maharashtra",20.9804,75.5651,30-Nov-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
94,Halcyon smyrnensis,White-throated Kingfisher,Popatkhed,21.2104,77.0786,22-Nov-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
95,Halcyon smyrnensis,White-throated Kingfisher,Warje Hill,18.4893,73.8036,13-Nov-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
96,Halcyon smyrnensis,White-throated Kingfisher,Bhuigaon Beach Vasai,19.3883,72.7609,10-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
97,Halcyon smyrnensis,White-throated Kingfisher,Sinhagad Valley,18.3799,73.7714,26-Dec-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
98,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,20-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
99,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,20-Aug-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
100,Halcyon smyrnensis,White-throated Kingfisher,Erandwane,18.5055,73.8304,7-Jul-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
101,Halcyon smyrnensis,White-throated Kingfisher,"Panje, Uran",18.908,72.9492,19-Sep-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
102,Halcyon smyrnensis,White-throated Kingfisher,Shivaji University,16.6833,74.2535,27-Dec-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
103,Halcyon smyrnensis,White-throated Kingfisher,Kavdi Pat,18.5054,74.0006,18-Nov-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
104,Halcyon smyrnensis,White-throated Kingfisher,"Kolambe, Sangameshwar",17.124,73.5023,16-May-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
105,Halcyon smyrnensis,White-throated Kingfisher,Kolshet creek,19.247,72.9972,22-Nov-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
106,Halcyon smyrnensis,White-throated Kingfisher,"Riverside road, Anandnagar, Pune",18.4795,73.8149,9-Aug-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
107,Halcyon smyrnensis,White-throated Kingfisher,"Pench Tiger Reserve, Maharashtra",21.6439,79.2414,19-Dec-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
108,Halcyon smyrnensis,White-throated Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,20-Jan-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
109,Halcyon smyrnensis,White-throated Kingfisher,"Ambazari Lake, Nagpur",21.1292,79.0329,26-Nov-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
110,Halcyon smyrnensis,White-throated Kingfisher,"Bhavan's College, Andheri",19.1257,72.8337,15-May-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
111,Halcyon smyrnensis,White-throated Kingfisher,Chinchani beach,19.8791,72.6815,26-Mar-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
112,Halcyon smyrnensis,White-throated Kingfisher,"Mahalunge ,Satara ,Maharashtra",17.7213,73.6442,6-Nov-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
113,Halcyon smyrnensis,White-throated Kingfisher,"savedi,ahmednagar",19.1251,74.7364,23-Nov-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
114,Halcyon smyrnensis,White-throated Kingfisher,Kapurwadi lake,19.1168,74.7798,26-Nov-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
115,Halcyon smyrnensis,White-throated Kingfisher,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,26-Jan-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
116,Halcyon smyrnensis,White-throated Kingfisher,Central Mine Planning & Design Institute (CMPDI),21.1864,79.0852,23-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
117,Halcyon smyrnensis,White-throated Kingfisher,Pipla Road,21.0843,79.1062,12-Jan-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
118,Halcyon smyrnensis,White-throated Kingfisher,KORADI,21.2604,79.0876,11-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
119,Halcyon smyrnensis,White-throated Kingfisher,"Paradise Lake Resort, Harkul Dam",16.3295,73.8014,3-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
120,Halcyon smyrnensis,White-throated Kingfisher,KORADI,21.2604,79.0876,27-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
121,Halcyon smyrnensis,White-throated Kingfisher,"Ambazari Lake, Nagpur",21.1292,79.0329,17-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
122,Halcyon smyrnensis,White-throated Kingfisher,Beltarodi,21.0672,79.0794,25-Jan-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
123,Halcyon smyrnensis,White-throated Kingfisher,Parsik Nagar,19.2117,73.0119,17-Jan-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
124,Halcyon smyrnensis,White-throated Kingfisher,"BHUSAwAL RAILWAY STATION-IN-Maharashtra-Bhusawal - 21.047x75.788 - May 12, 2017 6:45 AM",21.0474,75.7877,7-Dec-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
125,Halcyon smyrnensis,White-throated Kingfisher,Dapoli Murud beach,17.7759,73.1132,9-Dec-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
126,Halcyon smyrnensis,White-throated Kingfisher,Kapurwadi lake,19.1168,74.7798,5-Nov-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
127,Halcyon smyrnensis,White-throated Kingfisher,New Bor WLS,20.9677,78.7104,12-Nov-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
128,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,5-Nov-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
129,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,5-Nov-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
130,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,5-Nov-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
131,Halcyon smyrnensis,White-throated Kingfisher,Shirsoli P.B.,20.9334,75.5467,30-Jul-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
132,Halcyon smyrnensis,White-throated Kingfisher,"Toyo Engineering, India",19.1291,72.9265,18-Dec-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
133,Halcyon smyrnensis,White-throated Kingfisher,"Kolambe, Sangameshwar",17.124,73.5023,15-May-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
134,Halcyon smyrnensis,White-throated Kingfisher,"Kolambe, Sangameshwar",17.124,73.5023,11-May-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
135,Halcyon smyrnensis,White-throated Kingfisher,Eco Park - Nanded City - Pune,18.4547,73.7851,16-Apr-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
136,Halcyon smyrnensis,White-throated Kingfisher,Eco Park - Nanded City - Pune,18.4547,73.7851,28-Mar-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
137,Halcyon smyrnensis,White-throated Kingfisher,P.D.K.V .AKOLA,20.7138,77.047,7-Feb-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
138,Halcyon smyrnensis,White-throated Kingfisher,"Sarasbaug, Pune",18.501,73.8529,6-Jun-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
139,Halcyon smyrnensis,White-throated Kingfisher,Gularghat Pond,21.2643,77.0262,28-Jan-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
140,Halcyon smyrnensis,White-throated Kingfisher,IN-Maharashtra-Navi Mumbai- Vashi Holding Pond,19.0808,72.9924,1-Jan-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
141,Halcyon smyrnensis,White-throated Kingfisher,"Mehrun Lake, Tambapura, Jalgaon, Maharashtra",20.9804,75.5651,2-Dec-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
142,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--500MW Premises,21.0483,75.8529,27-Nov-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
143,Halcyon smyrnensis,White-throated Kingfisher,"Pashan Lake, Pune",18.5318,73.7854,6-Nov-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
144,Halcyon smyrnensis,White-throated Kingfisher,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,29-Oct-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
145,Halcyon smyrnensis,White-throated Kingfisher,"Raj Bhavan, Nagpur",21.1559,79.0678,5-Sep-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
146,Halcyon smyrnensis,White-throated Kingfisher,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,17-Jun-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
147,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,16-Jun-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
148,Halcyon smyrnensis,White-throated Kingfisher,"Samajik vanikarn ,Shivaji Udyan,Meharun , Jalgaon",20.9867,75.5689,4-Jun-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
149,Halcyon smyrnensis,White-throated Kingfisher,"Samajik vanikarn ,Shivaji Udyan,Meharun , Jalgaon",20.9867,75.5689,4-Jun-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
150,Halcyon smyrnensis,White-throated Kingfisher,Sneh Nagar,18.5018,73.8501,28-Apr-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
151,Halcyon smyrnensis,White-throated Kingfisher,"Manyrkhede,Jalgaon,Maharashtra",20.9912,75.8918,31-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
152,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,30-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
153,Halcyon smyrnensis,White-throated Kingfisher,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,12-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
154,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,20-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
155,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,20-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
156,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,20-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
157,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,20-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
158,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,20-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
159,Halcyon smyrnensis,White-throated Kingfisher,"Bena, Near Vasai Beach",19.3469,72.7909,3-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
160,Halcyon smyrnensis,White-throated Kingfisher,Kapol Garden,19.21,72.8427,9-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
