,Scientific Name,Common Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
509,Lanius schach,Long-tailed Shrike,"Moharli, Chandrapur",20.1904,79.3318,8-Oct-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
510,Lanius schach,Long-tailed Shrike,Haji Malang Rd,19.1257,73.1485,28-Sep-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
511,Lanius schach,Long-tailed Shrike,"Kaas  Plateau, Satara",17.7249,73.8268,29-Sep-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
512,Lanius schach,Long-tailed Shrike,"Sahyadri School (KFI), Pune",18.9858,73.7707,6-Feb-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
513,Lanius schach,Long-tailed Shrike,"Saswad, Pune Dt",18.3711,74.0966,1-Sep-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
514,Lanius schach,Long-tailed Shrike,Nagzira WLS,21.2481,79.9864,25-Oct-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
515,Lanius schach,Long-tailed Shrike,Nagzira WLS,21.2481,79.9864,25-Oct-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
516,Lanius schach,Long-tailed Shrike,"Nisarga Mitra Farm area, Badlapur",19.1166,73.2425,11-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
517,Lanius schach,Long-tailed Shrike,"Mahalaxmi Race Course, Mumbai",18.9846,72.8216,20-Oct-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
518,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,10-Mar-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
519,Lanius schach,Long-tailed Shrike,"Unnamed Road, Ambivali, Maharashtra, IN (19,649, 73,31)",19.6494,73.3104,7-Feb-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
520,Lanius schach,Long-tailed Shrike,"TS Chanakya College, Navi Mumbai",19.0188,73.0052,17-Mar-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
521,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,14-Mar-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
522,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,14-Mar-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
523,Lanius schach,Long-tailed Shrike,"Bhopar grasslands, Thane",19.1921,73.0726,2-Mar-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
524,Lanius schach,Long-tailed Shrike,Club Mahindra Lonavala,18.6628,73.4719,3-Oct-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
