,Unnamed: 0,Scientific_Name,Common_Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
888,922,Halcyon smyrnensis,White-throated Kingfisher,Pune,18.52043037,73.85674383,07/01/2020,https://static.inaturalist.org/photos/81914880/medium.jpg?1593580525
889,923,Halcyon smyrnensis,White-throated Kingfisher,"Pune, Maharashtra, India",18.27003139,74.06387306,07/07/2020,https://static.inaturalist.org/photos/83037195/medium.jpeg?1594117461
890,924,Alcedo atthis,Common Kingfisher,"Man Tarf Zirad, Maharashtra 402201, India",18.68765317,72.89276862,07/08/2020,https://static.inaturalist.org/photos/83198665/medium.jpg?1594187824
891,925,Alcedo atthis,Common Kingfisher,"Mulund East, Mumbai, Maharashtra, India",19.14211254,72.96468284,07/08/2020,https://static.inaturalist.org/photos/83202498/medium.jpeg?1594191308
892,926,Halcyon smyrnensis,White-throated Kingfisher,"Mulund East, Mumbai, Maharashtra, India",19.14211254,72.96468284,07/08/2020,https://static.inaturalist.org/photos/83210219/medium.jpeg?1594199200
893,927,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Shirvali, Maharashtra, India",17.44646806,73.41984639,07/08/2020,https://static.inaturalist.org/photos/83196898/medium.jpeg?1594186314
894,928,Halcyon smyrnensis,White-throated Kingfisher,"Khaskilwada, Charathe, Maharashtra 416510, India",15.906890400000002,73.82436503,07/09/2020,https://static.inaturalist.org/photos/83372313/medium.jpeg?1594278353
895,929,Ceryle rudis,Pied Kingfisher,"Sawantwadi, Maharashtra 416510, India",15.90487041,73.82312069,07/09/2020,https://static.inaturalist.org/photos/83372403/medium.jpeg?1594278453
896,930,Alcedo atthis,Common Kingfisher,"Ratnagiri, Maharashtra, India",17.37528184,73.20989887,07/09/2020,https://static.inaturalist.org/photos/83379437/medium.jpeg?1594285418
897,931,Halcyon smyrnensis,White-throated Kingfisher,Tadoba National Park,20.34968515,79.32529779,07/10/2020,https://static.inaturalist.org/photos/83545859/medium.jpg?1594363016
898,932,Halcyon smyrnensis,White-throated Kingfisher,"Kurul, Alibag, Maharashtra, India",18.64199806,72.89567472,07/11/2020,https://static.inaturalist.org/photos/83728980/medium.jpeg?1594464003
899,933,Ceryle rudis,Pied Kingfisher,"Adventure Plus, Bhor, Maharashtra, India",18.15822298,73.86200433,07/11/2020,https://static.inaturalist.org/photos/83733343/medium.jpg?1594466758
900,934,Halcyon smyrnensis,White-throated Kingfisher,"Mugali, Maharashtra, India",16.3632931,74.2915115,07/11/2020,https://static.inaturalist.org/photos/83758189/medium.jpeg?1594478110
901,935,Alcedo atthis,Common Kingfisher,"Pimprisekam, Maharashtra 425307, India",21.04912333,75.86609167,07/11/2020,https://static.inaturalist.org/photos/83769796/medium.jpeg?1594481754
902,936,Alcedo atthis,Common Kingfisher,"Kumbhargaon, Maharashtra, India",18.28137639,74.78733806,07/12/2020,https://static.inaturalist.org/photos/83923023/medium.jpeg?1594547130
903,937,Halcyon smyrnensis,White-throated Kingfisher,"Pimprisekam, Maharashtra 425307, India",21.04887167,75.86529499999999,15/07/2020,https://static.inaturalist.org/photos/84575184/medium.jpeg?1594840167
904,938,Halcyon smyrnensis,White-throated Kingfisher,"Girinagar, Maharashtra 411025, India",18.42605639,73.76357806,16/07/2020,https://static.inaturalist.org/photos/84656760/medium.jpeg?1594880869
905,939,Halcyon smyrnensis,White-throated Kingfisher,"Navedarbeli, Maharashtra 402204, India",18.63365306,72.90482139,16/07/2020,https://static.inaturalist.org/photos/84672936/medium.jpeg?1594895851
906,940,Halcyon smyrnensis,White-throated Kingfisher,"Kusgaon P.m., Maharashtra, India",18.62380306,73.66370139,17/07/2020,https://static.inaturalist.org/photos/84814222/medium.jpeg?1594955624
907,941,Halcyon smyrnensis,White-throated Kingfisher,"Pune, Maharashtra, India",18.28454833,74.75564833,18/07/2020,https://static.inaturalist.org/photos/85047361/medium.jpeg?1595080436
908,942,Alcedo atthis,Common Kingfisher,"Pune, Maharashtra, India",18.50565833,74.00035833,19/07/2020,https://static.inaturalist.org/photos/85226306/medium.jpeg?1595155138
909,943,Alcedo atthis,Common Kingfisher,"Pune, Maharashtra, India",18.24234167,74.798365,20/07/2020,https://static.inaturalist.org/photos/85438431/medium.jpeg?1595240286
910,944,Halcyon smyrnensis,White-throated Kingfisher,"Nimbhore Budruk, Maharashtra 425307, India",21.04705,75.83716833,20/07/2020,https://static.inaturalist.org/photos/85473772/medium.jpeg?1595257478
911,945,Halcyon smyrnensis,White-throated Kingfisher,"Pune, Maharashtra, India",18.29757667,74.77975667,22/07/2020,https://static.inaturalist.org/photos/85798467/medium.jpeg?1595415943
912,946,Alcedo atthis,Common Kingfisher,"Bhigvanstaion, Maharashtra 413105, India",18.302345000000003,74.78184833,22/07/2020,https://static.inaturalist.org/photos/85799197/medium.jpeg?1595416422
913,947,Alcedo atthis,Common Kingfisher,"Mulund East, Mumbai, Maharashtra, India",19.15056016,72.95648217,23/07/2020,https://static.inaturalist.org/photos/85966176/medium.jpeg?1595500269
914,948,Ceryle rudis,Pied Kingfisher,"Pune, Maharashtra, India",18.26861139,74.75816999999999,24/07/2020,https://static.inaturalist.org/photos/86155509/medium.jpeg?1595597930
915,949,Alcedo atthis,Common Kingfisher,"Pune, Maharashtra, India",18.24523306,74.79722139,24/07/2020,https://static.inaturalist.org/photos/86155905/medium.jpeg?1595598066
916,951,Ceryle rudis,Pied Kingfisher,"Kalewadi, Maharashtra, India",18.22135639,74.86600639,25/07/2020,https://static.inaturalist.org/photos/86312230/medium.jpeg?1595670716
917,952,Ceryle rudis,Pied Kingfisher,"Pune, Maharashtra, India",18.28465806,74.75556306,25/07/2020,https://static.inaturalist.org/photos/86316233/medium.jpeg?1595673499
918,953,Halcyon smyrnensis,White-throated Kingfisher,"Dalaj, Maharashtra 413104, India",18.23097639,74.79446639,25/07/2020,https://static.inaturalist.org/photos/86319006/medium.jpeg?1595675073
919,954,Halcyon smyrnensis,White-throated Kingfisher,"Sadhna Nagar, Varangaon, Maharashtra 425305, India",21.01509704,75.90375648,25/07/2020,https://static.inaturalist.org/photos/86360612/medium.jpeg?1595691881
920,955,Halcyon smyrnensis,White-throated Kingfisher,"Malad, Sankalp Colony, Malad East, Mumbai, Maharashtra 400097, India",19.17809049,72.87968986,29/07/2020,https://static.inaturalist.org/photos/87165035/medium.jpeg?1596052382
921,956,Halcyon smyrnensis,White-throated Kingfisher,"Korlai, Maharashtra, India",18.53300139,72.92552139,08/01/2020,https://static.inaturalist.org/photos/87560197/medium.jpeg?1596259507
922,957,Alcedo atthis,Common Kingfisher,"Agarwadi, Maharashtra, India",16.62954972,73.37401472,08/01/2020,https://static.inaturalist.org/photos/87562178/medium.jpeg?1596261067
923,958,Alcedo atthis,Common Kingfisher,"Kolshet Creek, Thane West, Thane, Maharashtra, India",19.23429345,72.99913135,08/01/2020,https://static.inaturalist.org/photos/87567396/medium.jpg?1596266089
924,959,Halcyon smyrnensis,White-throated Kingfisher,"Pune, Maharashtra, India",18.30130139,74.77784472,08/01/2020,https://static.inaturalist.org/photos/87569379/medium.jpeg?1596267784
925,960,Halcyon smyrnensis,White-throated Kingfisher,"Hingne Khurd, Pune, Maharashtra, India",18.48419639,73.82628139,08/03/2020,https://static.inaturalist.org/photos/87949825/medium.jpeg?1596425635
926,961,Halcyon smyrnensis,White-throated Kingfisher,"Kondsar Kh., Maharashtra, India",16.73600306,73.33846,08/03/2020,https://static.inaturalist.org/photos/87960308/medium.jpeg?1596431619
927,962,Halcyon smyrnensis,White-throated Kingfisher,"Mohammed Wadi, Pune, Maharashtra, India",18.4751462,73.9163246,08/03/2020,https://static.inaturalist.org/photos/87968072/medium.jpeg?1596438390
928,963,Halcyon smyrnensis,White-throated Kingfisher,"Maharashtra, IN",18.923985300000002,73.08424084,08/03/2020,https://static.inaturalist.org/photos/87974550/medium.jpg?1596443996
929,964,Halcyon smyrnensis,White-throated Kingfisher,"Wadhe, Maharashtra, India",17.71361732,74.02687836,08/03/2020,https://static.inaturalist.org/photos/87986189/medium.jpg?1596452201
930,965,Halcyon smyrnensis,White-throated Kingfisher,Santacruz West,19.08407034,72.83801872,08/04/2020,https://static.inaturalist.org/photos/88166893/medium.jpeg?1596536008
931,966,Alcedo atthis,Common Kingfisher,"Chandrapur, Maharashtra 442401, India",20.2483827,79.36068900000001,08/05/2020,https://static.inaturalist.org/photos/88326855/medium.jpeg?1596609500
932,967,Ceryle rudis,Pied Kingfisher,"Chandrapur, Maharashtra 442401, India",20.2483827,79.36068900000001,08/05/2020,https://static.inaturalist.org/photos/88327069/medium.jpeg?1596609739
933,968,Halcyon smyrnensis,White-throated Kingfisher,"Songaon Shendre Road, Baramati Tehsil, Pune District, Supe, Maharashtra 412204, India",18.341564899999998,74.36478340000001,08/05/2020,https://static.inaturalist.org/photos/88393024/medium.jpeg?1596647335
934,969,Alcedo atthis,Common Kingfisher,"Songaon Shendre Road, Baramati Tehsil, Pune District, Supe, Maharashtra 412204, India",18.341564899999998,74.36478340000001,08/05/2020,https://static.inaturalist.org/photos/88393040/medium.jpeg?1596647340
935,970,Alcedo atthis,Common Kingfisher,"Mulund - Airoli Bridge Road, Mulund East, Mumbai, Maharashtra 400081, India",19.154546,72.958065,08/06/2020,https://static.inaturalist.org/photos/88497093/medium.jpeg?1596689961
936,971,Halcyon smyrnensis,White-throated Kingfisher,"Joggers Park, Aurangabad, MH, IN",19.88826656,75.35838721,08/06/2020,https://static.inaturalist.org/photos/88499762/medium.jpg?1596691989
937,972,Alcedo atthis,Common Kingfisher,"Kumbhargaon, Maharashtra 413132, India",18.2789182,74.7802955,08/06/2020,https://static.inaturalist.org/photos/88515620/medium.jpeg?1596707336
938,973,Alcedo atthis,Common Kingfisher,"Kumbhargaon, Maharashtra 413132, India",18.2789182,74.7802955,08/06/2020,https://static.inaturalist.org/photos/88515624/medium.jpeg?1596707339
939,974,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Murud, Raigad, Roha, Maharashtra 402401, India",18.4049302,72.9379696,08/06/2020,https://static.inaturalist.org/photos/88529163/medium.jpeg?1596717269
940,975,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Abloli, Maharashtra, India",17.3389346,73.33255159999999,08/06/2020,https://static.inaturalist.org/photos/88566691/medium.jpeg?1596732824
941,976,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Abloli, Maharashtra, India",17.3389346,73.33255159999999,08/06/2020,https://static.inaturalist.org/photos/88566703/medium.jpeg?1596732827
942,977,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Abloli, Maharashtra, India",17.3389346,73.33255159999999,08/06/2020,https://static.inaturalist.org/photos/88566720/medium.jpeg?1596732833
943,978,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Abloli, Maharashtra, India",17.3389346,73.33255159999999,08/06/2020,https://static.inaturalist.org/photos/88566729/medium.jpeg?1596732836
944,979,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Abloli, Maharashtra, India",17.3389346,73.33255159999999,08/06/2020,https://static.inaturalist.org/photos/88568650/medium.jpeg?1596733432
945,980,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Abloli, Maharashtra, India",17.3389346,73.33255159999999,08/06/2020,https://static.inaturalist.org/photos/88568660/medium.jpeg?1596733434
946,981,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Abloli, Maharashtra, India",17.3389346,73.33255159999999,08/06/2020,https://static.inaturalist.org/photos/88568668/medium.jpeg?1596733437
947,982,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Abloli, Maharashtra, India",17.3389346,73.33255159999999,08/06/2020,https://static.inaturalist.org/photos/88568678/medium.jpeg?1596733440
948,983,Alcedo atthis,Common Kingfisher,"Sector 58, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.006780399999997,73.01469959999999,08/07/2020,https://static.inaturalist.org/photos/88672683/medium.jpeg?1596781682
949,984,Alcedo atthis,Common Kingfisher,"Kumbhargaon, Maharashtra 413132, India",18.2789182,74.7802955,08/07/2020,https://static.inaturalist.org/photos/88675864/medium.jpeg?1596785109
950,985,Halcyon smyrnensis,White-throated Kingfisher,"Kalher, Bhiwandi, Maharashtra, India",19.246143399999998,73.0178906,08/07/2020,https://static.inaturalist.org/photos/88682685/medium.jpeg?1596792273
951,986,Alcedo atthis,Common Kingfisher,"Kumbhargaon, Maharashtra 413132, India",18.2789182,74.7802955,08/07/2020,https://static.inaturalist.org/photos/88683016/medium.jpeg?1596792693
952,987,Alcedo atthis,Common Kingfisher,"Kumbhargaon, Maharashtra 413132, India",18.2789182,74.7802955,08/07/2020,https://static.inaturalist.org/photos/88683047/medium.jpeg?1596792723
953,988,Alcedo atthis,Common Kingfisher,"Mulund - Airoli Bridge Road, Mulund East, Mumbai, Maharashtra 400081, India",19.154546,72.958065,08/07/2020,https://static.inaturalist.org/photos/88683535/medium.jpeg?1596793311
954,989,Alcedo atthis,Common Kingfisher,"AMBER HARMONY, KANCHAN GAON, THAKURLI, Dombivli East, Dombivli, Maharashtra 421301, India",19.23002868,73.11077155,08/08/2020,https://static.inaturalist.org/photos/88840600/medium.jpeg?1596879181
955,990,Alcedo atthis,Common Kingfisher,"Solapur - Pune Hwy, Bhigwan, Maharashtra 413130, India",18.2915827,74.77408,08/08/2020,https://static.inaturalist.org/photos/88849537/medium.jpeg?1596886821
956,991,Alcedo atthis,Common Kingfisher,"Solapur - Pune Hwy, Bhigwan, Maharashtra 413130, India",18.2915827,74.77408,08/08/2020,https://static.inaturalist.org/photos/88849571/medium.jpeg?1596886844
957,992,Halcyon smyrnensis,White-throated Kingfisher,"Oswal Nagar, Sanmitra Nagar, Ratnagiri, Maharashtra 415612, India",16.99567353,73.3050281,08/08/2020,https://static.inaturalist.org/photos/88877648/medium.jpeg?1596899512
958,993,Alcedo atthis,Common Kingfisher,"AMBER HARMONY, KANCHAN GAON, THAKURLI, Dombivli East, Dombivli, Maharashtra 421301, India",19.23003058,73.11077155,08/09/2020,https://static.inaturalist.org/photos/89030579/medium.jpeg?1596965945
959,994,Halcyon smyrnensis,White-throated Kingfisher,"Chandrapur, Maharashtra 442401, India",20.2483827,79.36068900000001,08/09/2020,https://static.inaturalist.org/photos/89032424/medium.jpeg?1596967498
960,995,Alcedo atthis,Common Kingfisher,"Ratanwadi Village, Maharashtra 422604, India",19.5003491,73.7025479,08/09/2020,https://static.inaturalist.org/photos/89034803/medium.jpeg?1596969319
961,996,Alcedo atthis,Common Kingfisher,"Kumbhargaon, Maharashtra 413132, India",18.2789182,74.7802955,08/09/2020,https://static.inaturalist.org/photos/89049643/medium.jpeg?1596977518
962,997,Halcyon smyrnensis,White-throated Kingfisher,"Madhuban Co-op Hsg Socy Ltd, Sainik Nagar, Jogeshwari, Mumbai, Maharashtra 400102, India",19.132932,72.84156899999999,08/10/2020,https://static.inaturalist.org/photos/89213810/medium.jpeg?1597040329
963,998,Alcedo atthis,Common Kingfisher,"Mulund East, Mumbai, Maharashtra 400042, India",19.1419055,72.96462840000001,08/11/2020,https://static.inaturalist.org/photos/89401812/medium.jpg?1597146578
964,999,Alcedo atthis,Common Kingfisher,"Mulund East, Mumbai, Maharashtra, India",19.14192483,72.96462536,08/11/2020,https://static.inaturalist.org/photos/89413902/medium.jpg?1597153067
965,1000,Pelargopsis capensis,Stork-billed Kingfisher,"Dhamapur, Maharashtra 416605, India",16.0372481,73.5770801,08/12/2020,https://static.inaturalist.org/photos/89557177/medium.jpg?1597224661
966,1001,Alcedo atthis,Common Kingfisher,"Dhamapur, Maharashtra 416605, India",16.0372481,73.5770801,08/12/2020,https://static.inaturalist.org/photos/89557178/medium.jpg?1597224664
967,1002,Halcyon smyrnensis,White-throated Kingfisher,"Dhamapur, Maharashtra 416605, India",16.0372481,73.5770801,08/12/2020,https://static.inaturalist.org/photos/89557192/medium.jpg?1597224673
968,1003,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Chiplun, Maharashtra, India",17.531903699999997,73.51513409999998,08/12/2020,https://static.inaturalist.org/photos/89573659/medium.jpg?1597236754
969,1004,Halcyon smyrnensis,White-throated Kingfisher,"Chiplun, Maharashtra, India",17.531903699999997,73.51513409999998,08/12/2020,https://static.inaturalist.org/photos/89573651/medium.jpg?1597236751
970,1005,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Chiplun, Maharashtra, India",17.531903699999997,73.51513409999998,08/12/2020,https://static.inaturalist.org/photos/89573666/medium.jpg?1597236757
971,1006,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Chiplun, Maharashtra, India",17.531903699999997,73.51513409999998,08/12/2020,https://static.inaturalist.org/photos/89573671/medium.jpg?1597236760
972,1007,Ceryle rudis,Pied Kingfisher,"Chiplun, Maharashtra, India",17.531903699999997,73.51513409999998,08/12/2020,https://static.inaturalist.org/photos/89573677/medium.jpg?1597236764
973,1008,Alcedo atthis,Common Kingfisher,"Chiplun, Maharashtra, India",17.531903699999997,73.51513409999998,08/12/2020,https://static.inaturalist.org/photos/89573680/medium.jpg?1597236767
974,1009,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Chiplun, Maharashtra, India",17.531903699999997,73.51513409999998,08/12/2020,https://static.inaturalist.org/photos/89573687/medium.jpg?1597236770
975,1010,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Chiplun, Maharashtra, India",17.531903699999997,73.51513409999998,08/12/2020,https://static.inaturalist.org/photos/89573695/medium.jpg?1597236773
976,1011,Alcedo atthis,Common Kingfisher,"Mulund East, Mumbai, Maharashtra, India",19.14192483,72.96462536,13/08/2020,https://static.inaturalist.org/photos/89711022/medium.jpg?1597304798
977,1012,Alcedo atthis,Common Kingfisher,"Mulund East, Mumbai, Maharashtra, India",19.14192483,72.96462536,13/08/2020,https://static.inaturalist.org/photos/89711044/medium.jpg?1597304814
978,1013,Halcyon smyrnensis,White-throated Kingfisher,"Mulund East, Mumbai, Maharashtra, India",19.14192483,72.96462536,13/08/2020,https://static.inaturalist.org/photos/89711070/medium.jpg?1597304832
979,1014,Alcedo atthis,Common Kingfisher,"Mulund East, Mumbai, Maharashtra, India",19.14192483,72.96462536,13/08/2020,https://static.inaturalist.org/photos/89711161/medium.jpg?1597304911
980,1015,Alcedo atthis,Common Kingfisher,"Seawoods, Navi Mumbai, Maharashtra, India",19.0171035,73.01750890000001,13/08/2020,https://static.inaturalist.org/photos/89721780/medium.jpg?1597315080
981,1016,Alcedo atthis,Common Kingfisher,"Mulund East, Mumbai, Maharashtra, India",19.14192483,72.96462536,13/08/2020,https://static.inaturalist.org/photos/89727300/medium.jpg?1597319484
